M08177_15_000000000-K4FR7_1_1103_18731_7729,Otu00089
M08177_15_000000000-K4FR7_1_1104_11113_18170,Otu00090
M08177_15_000000000-K4FR7_1_1111_21843_25606,Otu00091
M08177_15_000000000-K4FR7_1_1108_20674_15021,Otu00092
M08177_15_000000000-K4FR7_1_1107_6684_19560,Otu00093
M08177_15_000000000-K4FR7_1_1104_22213_23024,Otu00095
M08177_15_000000000-K4FR7_1_1104_11015_12332,Otu00096
M08177_15_000000000-K4FR7_1_1109_10026_7927,Otu00097
M08177_15_000000000-K4FR7_1_1106_9309_24734,Otu00098
M08177_15_000000000-K4FR7_1_1109_18281_17143,Otu00100
M08177_15_000000000-K4FR7_1_1105_18757_3644,Otu00101
M08177_15_000000000-K4FR7_1_1107_25012_6394,Otu00102
M08177_15_000000000-K4FR7_1_1108_8509_15740,Otu00103
M08177_15_000000000-K4FR7_1_1104_6052_19255,Otu00104
M08177_15_000000000-K4FR7_1_1113_21988_12354,Otu00106
M08177_15_000000000-K4FR7_1_1104_17463_18095,Otu00107
M08177_15_000000000-K4FR7_1_1107_9059_22506,Otu00108
M08177_15_000000000-K4FR7_1_1111_18759_4676,Otu00109
M08177_15_000000000-K4FR7_1_1107_26852_19552,Otu00110
M08177_15_000000000-K4FR7_1_1105_24583_5406,Otu00111
M08177_15_000000000-K4FR7_1_1109_22637_5338,Otu00112
M08177_15_000000000-K4FR7_1_1105_7254_14001,Otu00113
M08177_15_000000000-K4FR7_1_1111_13279_12272,Otu00114
M08177_15_000000000-K4FR7_1_1103_23231_7730,Otu00115
M08177_15_000000000-K4FR7_1_1106_10231_25287,Otu00117
M08177_15_000000000-K4FR7_1_1104_7605_4608,Otu00118
M08177_15_000000000-K4FR7_1_1105_13838_24377,Otu00119
M08177_15_000000000-K4FR7_1_1108_13903_26320,Otu00120
M08177_15_000000000-K4FR7_1_1111_17803_7543,Otu00121
M08177_15_000000000-K4FR7_1_1110_9070_7997,Otu00122
M08177_15_000000000-K4FR7_1_1111_16557_23696,Otu00123
M08177_15_000000000-K4FR7_1_1107_27536_18036,Otu00124
M08177_15_000000000-K4FR7_1_1107_17550_28668,Otu00125
M08177_15_000000000-K4FR7_1_1108_9877_20592,Otu00126
M08177_15_000000000-K4FR7_1_1107_22966_5791,Otu00127
M08177_15_000000000-K4FR7_1_1107_4032_15759,Otu00128
M08177_15_000000000-K4FR7_1_1111_14097_13083,Otu00129
M08177_15_000000000-K4FR7_1_1109_7668_11132,Otu00130
M08177_15_000000000-K4FR7_1_1104_16584_13525,Otu00131
M08177_15_000000000-K4FR7_1_1107_22245_16194,Otu00132
M08177_15_000000000-K4FR7_1_1108_20093_26567,Otu00133
M08177_15_000000000-K4FR7_1_1107_23485_15472,Otu00135
M08177_15_000000000-K4FR7_1_1112_20058_7840,Otu00136
M08177_15_000000000-K4FR7_1_1105_14436_24351,Otu00137
M08177_15_000000000-K4FR7_1_1104_7398_19409,Otu00138
M08177_15_000000000-K4FR7_1_1104_7738_10683,Otu00139
M08177_15_000000000-K4FR7_1_1112_20825_25354,Otu00140
M08177_15_000000000-K4FR7_1_1106_16838_19453,Otu00141
M08177_15_000000000-K4FR7_1_1112_12240_7108,Otu00142
M08177_15_000000000-K4FR7_1_1109_11466_10637,Otu00143
M08177_15_000000000-K4FR7_1_1110_14795_12178,Otu00144
M08177_15_000000000-K4FR7_1_1109_25337_10555,Otu00145
M08177_15_000000000-K4FR7_1_1105_25297_5274,Otu00146
M08177_15_000000000-K4FR7_1_1104_20900_26409,Otu00147
M08177_15_000000000-K4FR7_1_1104_23028_22454,Otu00148
M08177_15_000000000-K4FR7_1_1109_20370_6590,Otu00149
M08177_15_000000000-K4FR7_1_1108_27176_15026,Otu00150
M08177_15_000000000-K4FR7_1_1106_16337_13906,Otu00151
M08177_15_000000000-K4FR7_1_1104_27398_12069,Otu00152
M08177_15_000000000-K4FR7_1_1113_22846_4958,Otu00153
M08177_15_000000000-K4FR7_1_1105_3107_14570,Otu00154
M08177_15_000000000-K4FR7_1_1110_17585_27496,Otu00155
M08177_15_000000000-K4FR7_1_1113_13530_12423,Otu00156
M08177_15_000000000-K4FR7_1_2101_4247_16112,Otu00157
M08177_15_000000000-K4FR7_1_1112_17654_7074,Otu00158
M08177_15_000000000-K4FR7_1_1106_2534_13511,Otu00159
M08177_15_000000000-K4FR7_1_1111_4466_20081,Otu00161
M08177_15_000000000-K4FR7_1_1104_3633_17130,Otu00162
M08177_15_000000000-K4FR7_1_1108_21200_11192,Otu00163
M08177_15_000000000-K4FR7_1_1108_7844_13833,Otu00164
M08177_15_000000000-K4FR7_1_1104_10605_22337,Otu00165
M08177_15_000000000-K4FR7_1_2102_7440_24741,Otu00166
M08177_15_000000000-K4FR7_1_2106_13838_9638,Otu00167
M08177_15_000000000-K4FR7_1_1107_15812_15511,Otu00168
M08177_15_000000000-K4FR7_1_1112_8133_21544,Otu00169
M08177_15_000000000-K4FR7_1_1104_27412_17100,Otu00170
M08177_15_000000000-K4FR7_1_1103_21802_22180,Otu00171
M08177_15_000000000-K4FR7_1_1110_22647_19911,Otu00172
M08177_15_000000000-K4FR7_1_1108_17979_7603,Otu00173
M08177_15_000000000-K4FR7_1_1107_19206_18298,Otu00174
M08177_15_000000000-K4FR7_1_1113_18917_12653,Otu00175
M08177_15_000000000-K4FR7_1_1113_16324_12634,Otu00176
M08177_15_000000000-K4FR7_1_1109_23957_10392,Otu00177
M08177_15_000000000-K4FR7_1_1111_13936_25564,Otu00178
M08177_15_000000000-K4FR7_1_1105_6584_14190,Otu00180
M08177_15_000000000-K4FR7_1_1106_4634_19457,Otu00181
M08177_15_000000000-K4FR7_1_1110_25117_21767,Otu00182
M08177_15_000000000-K4FR7_1_1113_14584_12326,Otu00183
M08177_15_000000000-K4FR7_1_1104_22888_22933,Otu00184
M08177_15_000000000-K4FR7_1_1110_18260_11703,Otu00185
M08177_15_000000000-K4FR7_1_1109_21396_10479,Otu00186
M08177_15_000000000-K4FR7_1_2101_8750_16027,Otu00187
M08177_15_000000000-K4FR7_1_1108_13851_2574,Otu00188
M08177_15_000000000-K4FR7_1_1107_11361_17038,Otu00189
M08177_15_000000000-K4FR7_1_1113_27470_10230,Otu00190
M08177_15_000000000-K4FR7_1_1107_10173_16614,Otu00191
M08177_15_000000000-K4FR7_1_1105_23211_24320,Otu00193
M08177_15_000000000-K4FR7_1_1104_24175_22889,Otu00194
M08177_15_000000000-K4FR7_1_1107_6376_15539,Otu00195
M08177_15_000000000-K4FR7_1_1114_12089_26243,Otu00196
M08177_15_000000000-K4FR7_1_1103_19151_27431,Otu00197
M08177_15_000000000-K4FR7_1_1110_9968_7006,Otu00198
M08177_15_000000000-K4FR7_1_1103_18667_26711,Otu00199
M08177_15_000000000-K4FR7_1_1107_27679_15550,Otu00200
M08177_15_000000000-K4FR7_1_2109_10507_25164,Otu00201
M08177_15_000000000-K4FR7_1_1104_21325_12398,Otu00202
M08177_15_000000000-K4FR7_1_1107_12725_20888,Otu00203
M08177_15_000000000-K4FR7_1_1110_27938_19883,Otu00204
M08177_15_000000000-K4FR7_1_1114_11067_26580,Otu00205
M08177_15_000000000-K4FR7_1_1105_7419_5458,Otu00206
M08177_15_000000000-K4FR7_1_1104_22536_4057,Otu00208
M08177_15_000000000-K4FR7_1_1106_28662_14301,Otu00209
M08177_15_000000000-K4FR7_1_1104_16050_9758,Otu00211
M08177_15_000000000-K4FR7_1_2109_13076_24481,Otu00213
M08177_15_000000000-K4FR7_1_1108_23230_7712,Otu00214
M08177_15_000000000-K4FR7_1_1107_5551_16138,Otu00215
M08177_15_000000000-K4FR7_1_1104_13721_12404,Otu00216
M08177_15_000000000-K4FR7_1_1108_10861_7256,Otu00217
M08177_15_000000000-K4FR7_1_1111_4303_12574,Otu00219
M08177_15_000000000-K4FR7_1_1104_27686_18232,Otu00220
M08177_15_000000000-K4FR7_1_1110_22257_22193,Otu00221
M08177_15_000000000-K4FR7_1_1110_12634_7686,Otu00222
M08177_15_000000000-K4FR7_1_2106_23716_7743,Otu00223
M08177_15_000000000-K4FR7_1_1103_17411_22188,Otu00224
M08177_15_000000000-K4FR7_1_1104_15676_12701,Otu00225
M08177_15_000000000-K4FR7_1_1104_13762_10211,Otu00226
M08177_15_000000000-K4FR7_1_1111_26275_7932,Otu00227
M08177_15_000000000-K4FR7_1_1108_17905_7316,Otu00229
M08177_15_000000000-K4FR7_1_1104_18891_22891,Otu00231
M08177_15_000000000-K4FR7_1_1111_8423_12250,Otu00232
M08177_15_000000000-K4FR7_1_1111_22581_24454,Otu00233
M08177_15_000000000-K4FR7_1_1104_6954_13572,Otu00234
M08177_15_000000000-K4FR7_1_1104_11676_13527,Otu00235
M08177_15_000000000-K4FR7_1_1106_2640_13511,Otu00236
M08177_15_000000000-K4FR7_1_1113_10693_12488,Otu00237
M08177_15_000000000-K4FR7_1_1104_12505_12299,Otu00238
M08177_15_000000000-K4FR7_1_1104_8666_16624,Otu00240
M08177_15_000000000-K4FR7_1_1107_14640_16307,Otu00241
M08177_15_000000000-K4FR7_1_1104_8823_18307,Otu00242
M08177_15_000000000-K4FR7_1_1104_18289_10246,Otu00243
M08177_15_000000000-K4FR7_1_1108_19287_14044,Otu00244
M08177_15_000000000-K4FR7_1_1108_11267_20818,Otu00245
M08177_15_000000000-K4FR7_1_1103_14142_22242,Otu00246
M08177_15_000000000-K4FR7_1_2102_10560_24566,Otu00248
M08177_15_000000000-K4FR7_1_1103_19731_26638,Otu00249
M08177_15_000000000-K4FR7_1_1110_28484_20025,Otu00250
M08177_15_000000000-K4FR7_1_1109_14123_8493,Otu00251
M08177_15_000000000-K4FR7_1_1103_21520_27855,Otu00252
M08177_15_000000000-K4FR7_1_1109_16665_12553,Otu00253
M08177_15_000000000-K4FR7_1_1113_15038_12455,Otu00254
M08177_15_000000000-K4FR7_1_1111_28065_20829,Otu00255
M08177_15_000000000-K4FR7_1_1114_11037_27240,Otu00258
M08177_15_000000000-K4FR7_1_1108_20432_7603,Otu00259
M08177_15_000000000-K4FR7_1_1103_23798_8353,Otu00260
M08177_15_000000000-K4FR7_1_1104_20892_22595,Otu00261
M08177_15_000000000-K4FR7_1_2106_25546_15507,Otu00263
M08177_15_000000000-K4FR7_1_1107_19114_23426,Otu00264
M08177_15_000000000-K4FR7_1_1107_9054_20290,Otu00265
M08177_15_000000000-K4FR7_1_1114_18071_26261,Otu00266
M08177_15_000000000-K4FR7_1_1103_10789_27325,Otu00267
M08177_15_000000000-K4FR7_1_2102_24941_22321,Otu00268
M08177_15_000000000-K4FR7_1_1105_29011_14166,Otu00269
M08177_15_000000000-K4FR7_1_1103_7298_8210,Otu00270
M08177_15_000000000-K4FR7_1_1113_25037_12691,Otu00271
M08177_15_000000000-K4FR7_1_2101_19380_16726,Otu00272
M08177_15_000000000-K4FR7_1_2104_20395_6790,Otu00273
M08177_15_000000000-K4FR7_1_1107_25991_16158,Otu00274
M08177_15_000000000-K4FR7_1_2102_16362_20224,Otu00275
M08177_15_000000000-K4FR7_1_1103_27706_22202,Otu00276
M08177_15_000000000-K4FR7_1_1104_13224_12496,Otu00277
M08177_15_000000000-K4FR7_1_1106_25050_19654,Otu00278
M08177_15_000000000-K4FR7_1_1111_23652_12574,Otu00279
M08177_15_000000000-K4FR7_1_1106_9236_20724,Otu00280
M08177_15_000000000-K4FR7_1_1112_25531_25151,Otu00281
M08177_15_000000000-K4FR7_1_1107_21729_23672,Otu00282
M08177_15_000000000-K4FR7_1_1104_19578_18252,Otu00283
M08177_15_000000000-K4FR7_1_1108_17830_26323,Otu00284
M08177_15_000000000-K4FR7_1_1103_17006_26932,Otu00285
M08177_15_000000000-K4FR7_1_1103_8450_8299,Otu00286
M08177_15_000000000-K4FR7_1_1105_21823_17298,Otu00287
M08177_15_000000000-K4FR7_1_1104_15285_23114,Otu00288
M08177_15_000000000-K4FR7_1_1112_20906_21597,Otu00289
M08177_15_000000000-K4FR7_1_1106_21107_19560,Otu00290
M08177_15_000000000-K4FR7_1_1104_3337_16567,Otu00291
M08177_15_000000000-K4FR7_1_1107_7716_17961,Otu00292
M08177_15_000000000-K4FR7_1_1108_22883_7569,Otu00293
M08177_15_000000000-K4FR7_1_2101_2972_16657,Otu00294
M08177_15_000000000-K4FR7_1_1107_22440_20124,Otu00295
M08177_15_000000000-K4FR7_1_1108_5543_14957,Otu00296
M08177_15_000000000-K4FR7_1_1103_27675_22195,Otu00297
M08177_15_000000000-K4FR7_1_1105_4143_14319,Otu00298
M08177_15_000000000-K4FR7_1_1106_16874_19587,Otu00299
M08177_15_000000000-K4FR7_1_1103_13099_8207,Otu00300
M08177_15_000000000-K4FR7_1_1105_12857_14167,Otu00301
M08177_15_000000000-K4FR7_1_1107_17630_16304,Otu00302
M08177_15_000000000-K4FR7_1_1110_21008_21413,Otu00303
M08177_15_000000000-K4FR7_1_1105_12927_5357,Otu00304
M08177_15_000000000-K4FR7_1_1111_18534_23663,Otu00305
M08177_15_000000000-K4FR7_1_1108_24031_14065,Otu00306
M08177_15_000000000-K4FR7_1_1112_19987_7982,Otu00307
M08177_15_000000000-K4FR7_1_1103_23181_22726,Otu00308
M08177_15_000000000-K4FR7_1_1110_13398_21852,Otu00309
M08177_15_000000000-K4FR7_1_2104_10442_8981,Otu00310
M08177_15_000000000-K4FR7_1_1109_7846_10356,Otu00311
M08177_15_000000000-K4FR7_1_1103_22185_7721,Otu00312
M08177_15_000000000-K4FR7_1_1113_13848_4785,Otu00313
M08177_15_000000000-K4FR7_1_1107_18432_22915,Otu00315
M08177_15_000000000-K4FR7_1_1107_12877_18335,Otu00316
M08177_15_000000000-K4FR7_1_1102_24285_14153,Otu00317
M08177_15_000000000-K4FR7_1_1109_10728_11821,Otu00318
M08177_15_000000000-K4FR7_1_1112_20651_21851,Otu00319
M08177_15_000000000-K4FR7_1_1110_20541_22360,Otu00320
M08177_15_000000000-K4FR7_1_2109_8742_21870,Otu00321
M08177_15_000000000-K4FR7_1_1113_18246_12331,Otu00322
M08177_15_000000000-K4FR7_1_2101_10857_7190,Otu00323
M08177_15_000000000-K4FR7_1_1104_11875_10520,Otu00324
M08177_15_000000000-K4FR7_1_1103_9952_22361,Otu00325
M08177_15_000000000-K4FR7_1_2109_13244_26867,Otu00326
M08177_15_000000000-K4FR7_1_1104_4476_19368,Otu00327
M08177_15_000000000-K4FR7_1_2113_23420_26445,Otu00328
M08177_15_000000000-K4FR7_1_1108_15384_7424,Otu00329
M08177_15_000000000-K4FR7_1_1105_18333_24367,Otu00330
M08177_15_000000000-K4FR7_1_1107_4725_15446,Otu00331
M08177_15_000000000-K4FR7_1_1110_5281_11915,Otu00332
M08177_15_000000000-K4FR7_1_2109_18488_5822,Otu00333
M08177_15_000000000-K4FR7_1_1107_3896_20468,Otu00334
M08177_15_000000000-K4FR7_1_1105_23080_5219,Otu00336
M08177_15_000000000-K4FR7_1_1106_13434_19673,Otu00337
M08177_15_000000000-K4FR7_1_1105_11888_17932,Otu00338
M08177_15_000000000-K4FR7_1_1109_27375_10365,Otu00339
M08177_15_000000000-K4FR7_1_1108_5451_11331,Otu00340
M08177_15_000000000-K4FR7_1_1104_13957_4217,Otu00342
M08177_15_000000000-K4FR7_1_1111_20992_21518,Otu00343
M08177_15_000000000-K4FR7_1_1108_11415_20539,Otu00344
M08177_15_000000000-K4FR7_1_1102_15267_14511,Otu00345
M08177_15_000000000-K4FR7_1_1110_17555_11865,Otu00347
M08177_15_000000000-K4FR7_1_1111_19663_26014,Otu00348
M08177_15_000000000-K4FR7_1_1107_22279_20979,Otu00349
M08177_15_000000000-K4FR7_1_1109_13424_8143,Otu00350
M08177_15_000000000-K4FR7_1_1105_19608_4926,Otu00351
M08177_15_000000000-K4FR7_1_2109_13327_24871,Otu00352
M08177_15_000000000-K4FR7_1_1109_22742_11587,Otu00353
M08177_15_000000000-K4FR7_1_1107_9342_20333,Otu00354
M08177_15_000000000-K4FR7_1_1108_9734_7696,Otu00355
M08177_15_000000000-K4FR7_1_1106_13062_19919,Otu00356
M08177_15_000000000-K4FR7_1_1105_13300_24992,Otu00357
M08177_15_000000000-K4FR7_1_1104_10081_19690,Otu00358
M08177_15_000000000-K4FR7_1_1107_24515_24359,Otu00359
M08177_15_000000000-K4FR7_1_1106_14843_19504,Otu00360
M08177_15_000000000-K4FR7_1_1106_18068_24858,Otu00361
M08177_15_000000000-K4FR7_1_1104_20390_10291,Otu00362
M08177_15_000000000-K4FR7_1_1104_19732_22672,Otu00363
M08177_15_000000000-K4FR7_1_1105_17748_24835,Otu00364
M08177_15_000000000-K4FR7_1_1104_19497_14890,Otu00365
M08177_15_000000000-K4FR7_1_1113_22658_13614,Otu00366
M08177_15_000000000-K4FR7_1_1110_26374_7869,Otu00367
M08177_15_000000000-K4FR7_1_1104_19112_17186,Otu00368
M08177_15_000000000-K4FR7_1_1112_12679_26235,Otu00369
M08177_15_000000000-K4FR7_1_2102_22621_24596,Otu00370
M08177_15_000000000-K4FR7_1_1111_12347_1895,Otu00371
M08177_15_000000000-K4FR7_1_1104_20866_26883,Otu00372
M08177_15_000000000-K4FR7_1_1107_15266_6957,Otu00374
M08177_15_000000000-K4FR7_1_1110_17255_17412,Otu00375
M08177_15_000000000-K4FR7_1_1105_5239_14533,Otu00376
M08177_15_000000000-K4FR7_1_1104_11411_10508,Otu00377
M08177_15_000000000-K4FR7_1_2102_20195_25410,Otu00378
M08177_15_000000000-K4FR7_1_1111_11105_24189,Otu00379
M08177_15_000000000-K4FR7_1_1104_25830_15096,Otu00380
M08177_15_000000000-K4FR7_1_1108_12379_16386,Otu00381
M08177_15_000000000-K4FR7_1_1109_6330_5349,Otu00382
M08177_15_000000000-K4FR7_1_2101_16312_4665,Otu00383
M08177_15_000000000-K4FR7_1_1110_25072_7529,Otu00385
M08177_15_000000000-K4FR7_1_1107_20874_25896,Otu00386
M08177_15_000000000-K4FR7_1_1112_23366_16346,Otu00387
M08177_15_000000000-K4FR7_1_1104_13876_10687,Otu00388
M08177_15_000000000-K4FR7_1_1107_11758_19883,Otu00389
M08177_15_000000000-K4FR7_1_1109_11291_24487,Otu00391
M08177_15_000000000-K4FR7_1_1107_18405_5764,Otu00392
M08177_15_000000000-K4FR7_1_1104_14486_9867,Otu00393
M08177_15_000000000-K4FR7_1_1109_19154_7177,Otu00394
M08177_15_000000000-K4FR7_1_1104_22459_19264,Otu00395
M08177_15_000000000-K4FR7_1_1110_20581_27428,Otu00396
M08177_15_000000000-K4FR7_1_1112_12533_7365,Otu00397
M08177_15_000000000-K4FR7_1_1105_27401_13996,Otu00398
M08177_15_000000000-K4FR7_1_1104_19718_23777,Otu00399
M08177_15_000000000-K4FR7_1_1109_23358_5756,Otu00400
M08177_15_000000000-K4FR7_1_1105_6620_6405,Otu00401
M08177_15_000000000-K4FR7_1_2110_6645_10534,Otu00402
M08177_15_000000000-K4FR7_1_2102_28518_17921,Otu00403
M08177_15_000000000-K4FR7_1_1105_21652_17320,Otu00404
M08177_15_000000000-K4FR7_1_1108_14669_7485,Otu00405
M08177_15_000000000-K4FR7_1_2103_15165_3851,Otu00406
M08177_15_000000000-K4FR7_1_1110_20591_27192,Otu00407
M08177_15_000000000-K4FR7_1_1105_22932_5266,Otu00409
M08177_15_000000000-K4FR7_1_1103_15197_8030,Otu00410
M08177_15_000000000-K4FR7_1_1103_15479_22289,Otu00411
M08177_15_000000000-K4FR7_1_1104_11655_19678,Otu00412
M08177_15_000000000-K4FR7_1_1108_16957_1877,Otu00413
M08177_15_000000000-K4FR7_1_1105_26722_13996,Otu00414
M08177_15_000000000-K4FR7_1_1111_13208_26071,Otu00415
M08177_15_000000000-K4FR7_1_1104_21114_17164,Otu00416
M08177_15_000000000-K4FR7_1_2112_18620_18818,Otu00417
M08177_15_000000000-K4FR7_1_1109_14863_17491,Otu00418
M08177_15_000000000-K4FR7_1_1104_18717_15147,Otu00419
M08177_15_000000000-K4FR7_1_1104_18324_19432,Otu00420
M08177_15_000000000-K4FR7_1_1108_18099_7406,Otu00421
M08177_15_000000000-K4FR7_1_1113_11896_10971,Otu00422
M08177_15_000000000-K4FR7_1_1104_17243_14017,Otu00423
M08177_15_000000000-K4FR7_1_1112_6320_25477,Otu00424
M08177_15_000000000-K4FR7_1_1109_13308_8197,Otu00425
M08177_15_000000000-K4FR7_1_1108_15200_14971,Otu00426
M08177_15_000000000-K4FR7_1_1112_15339_21665,Otu00427
M08177_15_000000000-K4FR7_1_1104_18932_14974,Otu00428
M08177_15_000000000-K4FR7_1_1108_16880_4582,Otu00429
M08177_15_000000000-K4FR7_1_1108_9312_20701,Otu00430
M08177_15_000000000-K4FR7_1_1107_14980_5703,Otu00431
M08177_15_000000000-K4FR7_1_1104_11393_20428,Otu00432
M08177_15_000000000-K4FR7_1_1104_25873_22786,Otu00433
M08177_15_000000000-K4FR7_1_1109_5402_10520,Otu00434
M08177_15_000000000-K4FR7_1_1104_24674_23455,Otu00435
M08177_15_000000000-K4FR7_1_1113_10740_5083,Otu00436
M08177_15_000000000-K4FR7_1_1109_17667_2195,Otu00437
M08177_15_000000000-K4FR7_1_1107_12530_18309,Otu00438
M08177_15_000000000-K4FR7_1_1109_21422_10476,Otu00439
M08177_15_000000000-K4FR7_1_1109_10606_8852,Otu00440
M08177_15_000000000-K4FR7_1_1104_25023_11009,Otu00441
M08177_15_000000000-K4FR7_1_1104_12919_18186,Otu00442
M08177_15_000000000-K4FR7_1_1112_6829_15441,Otu00443
M08177_15_000000000-K4FR7_1_1104_22121_19612,Otu00444
M08177_15_000000000-K4FR7_1_1110_29000_12443,Otu00445
M08177_15_000000000-K4FR7_1_1107_10145_19963,Otu00446
M08177_15_000000000-K4FR7_1_1104_24410_8419,Otu00447
M08177_15_000000000-K4FR7_1_1107_5360_16121,Otu00448
M08177_15_000000000-K4FR7_1_1107_12131_22772,Otu00449
M08177_15_000000000-K4FR7_1_2103_13606_19379,Otu00450
M08177_15_000000000-K4FR7_1_1107_5873_15566,Otu00451
M08177_15_000000000-K4FR7_1_1107_27871_18410,Otu00452
M08177_15_000000000-K4FR7_1_1111_15289_7642,Otu00453
