"","L1.niche.overlap","M1.niche.overlap","A.niche.overlap"
"1",0.710014378008548,0.578585495038298,0.646544963568959
"2",0.71139668305789,0.575967357711487,0.646173620086959
"3",0.710814263291724,0.576708050174437,0.646089993810023
"4",0.713034423691204,0.57656732302664,0.647354644447852
"5",0.711870501682584,0.577300641367574,0.647198864694953
"6",0.710537454985735,0.576732653043721,0.646107536457802
"7",0.711689197285017,0.579394902804352,0.648402200831485
"8",0.709729625933551,0.576675577500587,0.64563997036681
"9",0.710485525756063,0.577266849446209,0.646312742115719
"10",0.711781009852796,0.57567922031805,0.646315315873187
"11",0.71260908733347,0.577421204642441,0.64743940135747
"12",0.710594019652907,0.578422139662026,0.647262855734477
"13",0.711879975205903,0.575722746411996,0.646258925537067
"14",0.709578358288294,0.577426046719877,0.646173846002834
"15",0.709832952677128,0.578690011426587,0.646761072074404
"16",0.710747372941569,0.577734040133929,0.646721510081936
"17",0.709290183497477,0.577346803024705,0.645853367763906
"18",0.710495997708473,0.576471326277379,0.645948343926379
"19",0.711744445614433,0.575489241541837,0.646254205331782
"20",0.709747667952951,0.578179017670754,0.646889820122235
"21",0.712478698826091,0.579400638450078,0.648915814436721
"22",0.710806849450772,0.577794072186813,0.646730763875882
"23",0.71201968048449,0.577100169366654,0.647247041450094
"24",0.707617810200724,0.576130879419108,0.644275956958854
"25",0.708318318813406,0.577111239455208,0.645291049148829
"26",0.71062751235731,0.575316089090273,0.645253847979989
"27",0.712736201766217,0.577050054561024,0.647187722902557
"28",0.712481391367824,0.577993528029569,0.647529383196458
"29",0.710634432317145,0.574250445237243,0.644673216902812
"30",0.711407062435962,0.576751982871897,0.64684039735501
"31",0.710392461008238,0.575417578122098,0.645468288222874
"32",0.712317673955165,0.576725645894611,0.647332354826705
"33",0.713900777994585,0.577212967811208,0.647821036674053
"34",0.710647265103941,0.57727581101268,0.646684253991386
"35",0.71190629099686,0.577381762639501,0.647064561155067
"36",0.71217592861686,0.578296008150883,0.647818879541798
"37",0.70982271356911,0.576156395649005,0.645580469898753
"38",0.711555674146044,0.57783539254604,0.647287562350916
"39",0.710342813847453,0.575205933836821,0.645145500801961
"40",0.71009433565038,0.577256011621454,0.646370230008727
"41",0.712138612230257,0.576832969251372,0.646912879405184
"42",0.712827200426342,0.576899696258716,0.647184100687037
"43",0.711229992777323,0.577660718736457,0.647029044180981
"44",0.711171775705041,0.577238249038207,0.64679401252512
"45",0.7091522917779,0.578147548777204,0.646502058797861
"46",0.711797324216165,0.57780975543859,0.647669265170777
"47",0.709215358458861,0.575525891629286,0.645056170881853
"48",0.709104337224427,0.577578140128421,0.646005360490719
"49",0.711910189139092,0.576776795057011,0.647039058466618
"50",0.709806710396247,0.576179498697356,0.645603019649636
"51",0.711381899575409,0.576661449101142,0.646589938437297
"52",0.710604094267969,0.575993272330641,0.645778561651679
"53",0.711659788358045,0.574940820906947,0.64591069727159
"54",0.710913811294056,0.577992778107617,0.647111887955416
"55",0.711255308990977,0.578426717938463,0.647289058936068
"56",0.712196340656552,0.57620313919532,0.646894669650068
"57",0.709773095018546,0.576686550378908,0.645792192088094
"58",0.709454007836363,0.578603876471586,0.646570187732952
"59",0.709824381021605,0.5766497272373,0.645730512583841
"60",0.709467111221919,0.577793972279196,0.64633203895115
"61",0.710208638767031,0.577614872762485,0.646438039624285
"62",0.713441385825851,0.576295409557727,0.647271817999031
"63",0.709268639203959,0.577289377886185,0.645779918359183
"64",0.711232065552208,0.57417904985731,0.645210000922217
"65",0.712345360465125,0.577943473052597,0.647650152845851
"66",0.708738472115669,0.576219674167017,0.645083215762354
"67",0.711326055363049,0.57632790356559,0.646413769648378
"68",0.709936503156392,0.575167550707381,0.645170975968605
"69",0.708919805917873,0.575291090377201,0.644768264564683
"70",0.710323340028644,0.574793395977984,0.644983135040578
"71",0.710917201423322,0.578553488781529,0.647220236460019
"72",0.710555394237943,0.578307372591822,0.647310644005396
"73",0.709877283734698,0.57787595323321,0.646438489909916
"74",0.711492785912554,0.576248000255211,0.646022920192722
"75",0.712506819624863,0.578875258276492,0.648308106106167
"76",0.711448823821462,0.577190758212184,0.646901893690545
"77",0.711288681024464,0.578541249394786,0.647410913704566
"78",0.711861243323679,0.576402263195804,0.646743652958912
"79",0.711494611820786,0.576803198241403,0.646870120918855
"80",0.708807351657848,0.576580688156828,0.645262137644508
"81",0.711065690053331,0.57873216893096,0.647250231252032
"82",0.709743125819644,0.574800651060678,0.644679727645507
"83",0.710852985938524,0.57805570965066,0.647099892839724
"84",0.71013171077294,0.57551485175655,0.645293935923343
"85",0.714181135835633,0.577599830861108,0.64817311782852
"86",0.711492363786913,0.579494540011238,0.647986220273215
"87",0.710666267079155,0.575757222914199,0.645841154166588
"88",0.709887580483325,0.576117134544117,0.645508014432506
"89",0.710750231800154,0.577093013560146,0.646501772597619
"90",0.713229071979389,0.575707837509484,0.646800043477034
"91",0.709251967013666,0.576275279484651,0.645234722279279
"92",0.709403164493014,0.576782291901849,0.645689749961332
"93",0.710212478605529,0.578140048381951,0.646934228501224
"94",0.71141882733585,0.577888184827397,0.647217869811631
"95",0.711433975186405,0.577727594013215,0.647443738228271
"96",0.711255615527079,0.578539617347804,0.647616431757968
"97",0.709659371607194,0.577068195470837,0.64564220394601
"98",0.71090733720866,0.575472019034854,0.645767663733168
"99",0.709067560804137,0.57575928107017,0.6447725453101
