"","L1.niche.overlap","M1.niche.overlap","A.niche.overlap"
"1",0.751920607150755,0.757590027598908,0.751777359749745
"2",0.753345921197044,0.757879089763071,0.752773840417602
"3",0.753654463119989,0.758393227805616,0.753261582484491
"4",0.754711262904918,0.754956222819169,0.75231803876887
"5",0.755026720008179,0.755008148727807,0.752470302910317
"6",0.755809579447514,0.754747726139084,0.752728622339083
"7",0.754706006769876,0.75542232182717,0.752729877247274
"8",0.755216959700386,0.757878469671651,0.753737243566326
"9",0.74975778135964,0.7562137080623,0.75023099239049
"10",0.752466671882712,0.754078430384809,0.750736403528472
"11",0.753512459757673,0.755752063855437,0.751927625020247
"12",0.754969689400331,0.755335831964568,0.752547643050546
"13",0.754880501519844,0.755723921472057,0.752895582125887
"14",0.753917060139232,0.755697137395898,0.752121646877444
"15",0.751917064368657,0.755735642169688,0.751081911822991
"16",0.75348695559524,0.755395047707887,0.751676963498262
"17",0.754123818003003,0.755369637903465,0.752102337326827
"18",0.754204094545465,0.757868250834499,0.753161076279908
"19",0.753530289644628,0.754793348733697,0.751420276734012
"20",0.754327864750025,0.755999214549172,0.752585752470142
"21",0.753616347234038,0.755706038573557,0.751937300570145
"22",0.755985356863921,0.75799350998839,0.754260717823142
"23",0.753302959351448,0.755999564994843,0.752041602440262
"24",0.753672177544108,0.755835594688653,0.752145863610702
"25",0.753336661893696,0.755684802189625,0.751808573372367
"26",0.755302144453418,0.754704949863803,0.752661553439281
"27",0.754390301996659,0.756673875779463,0.752754828392561
"28",0.756285854871923,0.753564744706588,0.752777109597183
"29",0.754592437784079,0.754864782455633,0.752034772197862
"30",0.753898792423926,0.756915052143799,0.752586517260836
"31",0.754819614481445,0.754079580143708,0.752114025391759
"32",0.753670042145006,0.755865160444488,0.752007467431474
"33",0.752362592660542,0.755061921902791,0.750941050744241
"34",0.753585731512918,0.754875075296022,0.751581204377665
"35",0.754439839851545,0.75745766263914,0.753171164914992
"36",0.752920818050046,0.755832677925263,0.751684348002591
"37",0.75478710198033,0.753101153514944,0.751670066588916
"38",0.755563330693417,0.751619561144982,0.75135604729354
"39",0.751701543724484,0.757400713875394,0.751535182370025
"40",0.753331769682463,0.757095887862362,0.752499674390299
"41",0.753521715102654,0.756182515561779,0.752025417092567
"42",0.754519831839071,0.757449344687986,0.753219873375542
"43",0.753334796449883,0.755263607208761,0.751620678834389
"44",0.754928247267689,0.754227868173944,0.752029154201365
"45",0.753494262700018,0.756062201314973,0.752062165035216
"46",0.751679696630352,0.753805300452667,0.750079249493715
"47",0.754437492603775,0.754215820135548,0.751963379829942
"48",0.753795332850693,0.75807852624952,0.753261308410366
"49",0.752715570678847,0.755820895777424,0.751741215753756
"50",0.754635364427741,0.753923717213833,0.751932792926367
"51",0.755738314258932,0.753306679621901,0.752196578856891
"52",0.752227588338671,0.755569597354661,0.751223559561742
"53",0.753180313822951,0.755400218266328,0.751641383309378
"54",0.753880276933101,0.755829448997546,0.752203096947743
"55",0.754288686570688,0.754490793506164,0.75197468072693
"56",0.754424064375372,0.755671542015273,0.752550572931507
"57",0.754657185582783,0.755357538348941,0.75243516811535
"58",0.755711720761662,0.754908651915309,0.752811411122424
"59",0.755443610041028,0.753966982370575,0.752142342442001
"60",0.754022359698117,0.757483155592578,0.752922033039371
"61",0.7535041319176,0.75887346392667,0.753334464813087
"62",0.755258702063531,0.75462238708229,0.752751289361664
"63",0.754674784830038,0.755093598277751,0.75220470711959
"64",0.755129835428784,0.754653810365884,0.752348794188697
"65",0.754036981698895,0.753054400895653,0.751206106444721
"66",0.752806406322173,0.753792821427297,0.750887460694088
"67",0.754243724346502,0.754343011675926,0.751651944071577
"68",0.754315724378961,0.755152185798361,0.752115390934907
"69",0.751314024779386,0.754286999383178,0.750018234805019
"70",0.753529032023855,0.754852523758026,0.751550258141395
"71",0.751777967321937,0.755467733708491,0.750932789053149
"72",0.752641210235833,0.757630571833032,0.752156838264814
"73",0.75246307143932,0.755920095605214,0.751377818588902
"74",0.754837472608329,0.759369611476044,0.754542567146076
"75",0.754482584295368,0.754802390270689,0.752076389542097
"76",0.754367606823026,0.755678471008767,0.752337529909486
"77",0.754900060537794,0.754260560539459,0.752152125549378
"78",0.756259198848154,0.752613358574608,0.752013022009012
"79",0.752540113597595,0.753460290647905,0.750737627652654
"80",0.752791979421849,0.756097936247755,0.751570422280129
"81",0.75550732317467,0.754237268920105,0.752498946879061
"82",0.754961435665245,0.755060059416894,0.752640073418669
"83",0.754668999209623,0.757033084997099,0.7530935482691
"84",0.754112437694241,0.753936181203724,0.751607065550841
"85",0.753130507717264,0.755672557082273,0.751856857307163
"86",0.751374106322511,0.754557766087238,0.75017434833355
"87",0.753477823177933,0.755807788367966,0.752018705843804
"88",0.754388114883862,0.758655557736495,0.753734807651375
"89",0.753973719834109,0.753331170690843,0.751241115178957
"90",0.753957850673953,0.756101075611755,0.752237871278245
"91",0.754502501362145,0.753426269838573,0.751553704740085
"92",0.753792443911702,0.753875079948478,0.751181148668293
"93",0.752047300980267,0.753344859396783,0.750021778830372
"94",0.752768848994815,0.756655933248463,0.751913174112735
"95",0.75491888851738,0.753857023008264,0.751861556879695
"96",0.754673174033863,0.755296285975283,0.752464694162174
"97",0.752844400017127,0.754948459535276,0.751364807315458
"98",0.75508692619043,0.75432013883228,0.75223657611759
"99",0.753232201368614,0.753461379899699,0.750783384024039
