"","Taus.ordered","Side","Pianka"
"1",-0.278151250383644,"Pianka.L",NA
"2",-0.0281512503836436,"Pianka.L",NA
"3",0.596848749616356,"Pianka.L",NA
"4",0.721848749616356,"Pianka.L",NA
"5",0.971848749616356,"Pianka.L",NA
"6",1.09684874961636,"Pianka.L",NA
"7",1.47184874961636,"Pianka.L",NA
"8",1.59684874961636,"Pianka.L",NA
"9",1.72184874961636,"Pianka.L",NA
"10",1.84684874961636,"Pianka.L",NA
"11",1.97184874961636,"Pianka.L",0.522553522476277
"12",2.09684874961636,"Pianka.L",0.52519733304153
"13",2.22184874961636,"Pianka.L",0.538999989562133
"14",2.34684874961636,"Pianka.L",0.546819986933363
"15",2.47184874961636,"Pianka.L",0.55494902383685
"16",2.72184874961636,"Pianka.L",0.567266538048896
"17",2.84684874961636,"Pianka.L",0.571904126003514
"18",2.97184874961636,"Pianka.L",0.577836950177171
"19",3.09684874961636,"Pianka.L",0.583085132060451
"20",3.34684874961636,"Pianka.L",0.587429791535049
"21",3.47184874961636,"Pianka.L",0.59084132540288
"22",3.59684874961636,"Pianka.L",0.594054553545777
"23",3.84684874961636,"Pianka.L",0.594454062704873
"24",3.97184874961636,"Pianka.L",0.596225036066597
"25",4.22184874961636,"Pianka.L",0.595750998803134
"26",4.34684874961636,"Pianka.L",0.597353638525018
"27",4.59684874961636,"Pianka.L",0.597219545899684
"28",4.84684874961636,"Pianka.L",0.598776396960484
"29",4.97184874961636,"Pianka.L",0.599791861448188
"30",5.09684874961636,"Pianka.L",0.601077109238638
"31",5.22184874961636,"Pianka.L",0.597813877469567
"32",5.72184874961636,"Pianka.L",0.597990652426599
"33",5.84684874961636,"Pianka.L",0.600134038292652
"34",5.97184874961636,"Pianka.L",0.601418807069661
"35",6.22184874961636,"Pianka.L",0.603393871403111
"36",-0.278151250383644,"Pianka.H",0.603393871403111
"37",-0.0281512503836436,"Pianka.H",0.607083614115734
"38",0.596848749616356,"Pianka.H",0.611177596226409
"39",0.721848749616356,"Pianka.H",0.614144534046335
"40",0.971848749616356,"Pianka.H",0.621136474522174
"41",1.09684874961636,"Pianka.H",0.625603187815522
"42",1.47184874961636,"Pianka.H",0.631047573684476
"43",1.59684874961636,"Pianka.H",0.639314702172371
"44",1.72184874961636,"Pianka.H",0.650732923933713
"45",1.84684874961636,"Pianka.H",0.66896875325434
"46",1.97184874961636,"Pianka.H",0.689085752053489
"47",2.09684874961636,"Pianka.H",0.693856040458555
"48",2.22184874961636,"Pianka.H",0.705698410000311
"49",2.34684874961636,"Pianka.H",0.71399816597455
"50",2.47184874961636,"Pianka.H",0.72102161808098
"51",2.72184874961636,"Pianka.H",0.726041095885797
"52",2.84684874961636,"Pianka.H",0.726567613312907
"53",2.97184874961636,"Pianka.H",0.726500695863022
"54",3.09684874961636,"Pianka.H",0.726067676508684
"55",3.34684874961636,"Pianka.H",0.724504270170296
"56",3.47184874961636,"Pianka.H",0.723430449954586
"57",3.59684874961636,"Pianka.H",0.727277097771345
"58",3.84684874961636,"Pianka.H",0.727651992738504
"59",3.97184874961636,"Pianka.H",0.729023625657783
"60",4.22184874961636,"Pianka.H",0.729146957665653
"61",4.34684874961636,"Pianka.H",0.733759076616076
"62",4.59684874961636,"Pianka.H",0.735130685818256
"63",4.84684874961636,"Pianka.H",0.740168963638653
"64",4.97184874961636,"Pianka.H",0.742530574812304
"65",5.09684874961636,"Pianka.H",0.747317181089703
"66",5.22184874961636,"Pianka.H",0.752733312280365
"67",5.72184874961636,"Pianka.H",0.781019419121133
"68",5.84684874961636,"Pianka.H",0.811460088617846
"69",5.97184874961636,"Pianka.H",NA
"70",6.22184874961636,"Pianka.H",NA
