"","Taus.ordered[2:34]","Side","Pianka"
"1",-0.0281512503836436,"Pianka.three",0.580296605572614
"2",0.596848749616356,"Pianka.three",0.546358113695017
"3",0.721848749616356,"Pianka.three",0.573972689595674
"4",0.971848749616356,"Pianka.three",0.584202414929731
"5",1.09684874961636,"Pianka.three",0.635199662833048
"6",1.47184874961636,"Pianka.three",0.574656189071506
"7",1.59684874961636,"Pianka.three",0.551939133677606
"8",1.72184874961636,"Pianka.three",0.467174533770613
"9",1.84684874961636,"Pianka.three",0.647288541906015
"10",1.97184874961636,"Pianka.three",0.685267580962314
"11",2.09684874961636,"Pianka.three",0.752900915948103
"12",2.22184874961636,"Pianka.three",0.755432418336024
"13",2.34684874961636,"Pianka.three",0.771145719767009
"14",2.47184874961636,"Pianka.three",0.788714369268155
"15",2.72184874961636,"Pianka.three",0.804504705042933
"16",2.84684874961636,"Pianka.three",0.820471168803637
"17",2.97184874961636,"Pianka.three",0.822806944259134
"18",3.09684874961636,"Pianka.three",0.832253881453452
"19",3.34684874961636,"Pianka.three",0.833618346193705
"20",3.47184874961636,"Pianka.three",0.819359652758295
"21",3.59684874961636,"Pianka.three",0.801070054421976
"22",3.84684874961636,"Pianka.three",0.814881758545351
"23",3.97184874961636,"Pianka.three",0.796455231893382
"24",4.22184874961636,"Pianka.three",0.796267762449814
"25",4.34684874961636,"Pianka.three",0.790014864082317
"26",4.59684874961636,"Pianka.three",0.815745512816222
"27",4.84684874961636,"Pianka.three",0.806992259498687
"28",4.97184874961636,"Pianka.three",0.806380998626455
"29",5.09684874961636,"Pianka.three",0.774874956924184
"30",5.22184874961636,"Pianka.three",0.770989683825971
"31",5.72184874961636,"Pianka.three",0.76782462306556
"32",5.84684874961636,"Pianka.three",0.791073754078138
"33",5.97184874961636,"Pianka.three",0.811460088617846
