"","L1.niche.overlap","M1.niche.overlap","A.niche.overlap"
"1",0.632144520496389,0.544894844430601,0.582356102286224
"2",0.632211704709218,0.542252518312141,0.582790583824558
"3",0.632162895149892,0.544031891801577,0.582651711780587
"4",0.633036196093699,0.544354745676058,0.582939522259629
"5",0.630850660999556,0.544771148869579,0.583214737568197
"6",0.633281909939759,0.54419257471747,0.583735663404615
"7",0.633586635517271,0.542924630908391,0.583154871875332
"8",0.63267635767704,0.545068419956609,0.58233005328606
"9",0.63117674278544,0.546274083914578,0.582655028198047
"10",0.634299530935016,0.541427903862476,0.582643092231909
"11",0.632307969316654,0.543784622314798,0.582815604832122
"12",0.632234725715104,0.543338406516577,0.582723853680831
"13",0.632575146886181,0.544229259764553,0.582835977908019
"14",0.631851564631862,0.544931963050095,0.582991068429827
"15",0.633548489308218,0.543002357698536,0.583128762028582
"16",0.634189310258471,0.542410876345802,0.582609613764048
"17",0.630985892462922,0.544126510330689,0.582790208675764
"18",0.630527342702616,0.542924691084596,0.582889012978086
"19",0.631224727683439,0.5437591140013,0.583041620919431
"20",0.633317018890538,0.542300495857189,0.583475382255838
"21",0.633220222548835,0.542795350715625,0.582955226654868
"22",0.634423886894228,0.54418026584936,0.583532999368443
"23",0.632619421999696,0.545562965045887,0.583691687502786
"24",0.633339196201484,0.544015465872923,0.583679095827998
"25",0.631294088623005,0.54357202889742,0.582904804138039
"26",0.632438398788577,0.543681829564671,0.582477582864413
"27",0.633481834330533,0.54430140918233,0.583547064746746
"28",0.631330331879347,0.54226384498565,0.582735212236443
"29",0.630584175343143,0.546135381423289,0.582798141451976
"30",0.634081095879759,0.540259627627404,0.582548714060047
"31",0.63275544472854,0.54152309109317,0.583028948034656
"32",0.631142689821265,0.543647459839443,0.582457339248997
"33",0.630422035163691,0.543486097233661,0.58295992622357
"34",0.630311267646581,0.544416531212525,0.581942123826318
"35",0.631915121060376,0.542981966195439,0.582352048398435
"36",0.634363959068108,0.541845740344913,0.583223070852353
"37",0.631275369917768,0.543644223985629,0.582760754952831
"38",0.632323971055136,0.544259793159699,0.582744259696597
"39",0.633417881839931,0.541051666495064,0.582434184493581
"40",0.632183272701332,0.542825201362921,0.583095005303916
"41",0.631721005013718,0.5439671742411,0.582680223780516
"42",0.63168891900376,0.543131830303272,0.583771548736887
"43",0.631024850600309,0.545969083651431,0.583495931663788
"44",0.634551655015859,0.542426728325952,0.583381634256074
"45",0.632867653495241,0.544957979281187,0.583474583777206
"46",0.628754026953877,0.547964924563125,0.582933796660716
"47",0.629134683868364,0.544239420357014,0.582489717930433
"48",0.631238001273331,0.543332995850444,0.583001537098081
"49",0.630408971116504,0.54555825982508,0.583234121893085
"50",0.631538703673052,0.544462158092496,0.583054988594811
"51",0.631531916486006,0.545300884072475,0.583379354328903
"52",0.633361196480907,0.544528237732228,0.583183336436693
"53",0.632900828520351,0.544129565012801,0.58244658463805
"54",0.631663098580999,0.543895378219354,0.5829046130787
"55",0.633801820322057,0.544739285336365,0.583061225104588
"56",0.63312155566142,0.543239920019624,0.58344625481632
"57",0.633552767236924,0.543799724267121,0.582644521742908
"58",0.629787501739777,0.546403530656954,0.582532028415223
"59",0.630034347547506,0.546178391421323,0.583365103414964
"60",0.630907776575609,0.5440010115644,0.583085729433441
"61",0.632793198323985,0.54302158479608,0.58273947526705
"62",0.630693373991857,0.546253273659828,0.582762528535752
"63",0.630519286036475,0.544375324815596,0.582466988974498
"64",0.632643506533703,0.542433982026018,0.583349478825471
"65",0.632868045751507,0.542065672705017,0.582245414903344
"66",0.632200840253544,0.540532998009111,0.582978905710782
"67",0.631740354843018,0.542949965294561,0.582787436678534
"68",0.633467026508841,0.542599451375531,0.582657123617363
"69",0.63358394365955,0.544750241869666,0.583368012437307
"70",0.632434402670771,0.545568343265899,0.582959677210776
"71",0.633256435488065,0.54284421969222,0.583347806511796
"72",0.631227768932414,0.543954961030351,0.582975077337348
"73",0.630792468953648,0.543474928355051,0.583099159989675
"74",0.631433610046402,0.544122809009597,0.582839342391446
"75",0.632489815112155,0.542599328018102,0.582576661586152
"76",0.632880346133491,0.543460663312871,0.58299342311837
"77",0.633782748743871,0.541382554113876,0.583260557019226
"78",0.634150856972339,0.541056349507102,0.58271660924676
"79",0.6312852758401,0.544628116850645,0.582666517925099
"80",0.630314090749924,0.546237181965159,0.58284155674642
"81",0.633368310358955,0.543063501164781,0.583047470604531
"82",0.63365921032602,0.541710675437333,0.582335179688988
"83",0.632327814241865,0.544081507509902,0.582729434764933
"84",0.631031866429385,0.546201743141521,0.583662752982767
"85",0.630597133634991,0.54511168940375,0.583472676978752
"86",0.632566782708267,0.541930340804603,0.582754943686856
"87",0.633902573451909,0.540951615485641,0.582636427446673
"88",0.631500465271856,0.54349507319619,0.582063507057209
"89",0.634363848884491,0.541476887068159,0.582697810909372
"90",0.631058008752259,0.548143673532037,0.583582374835626
"91",0.632975253669817,0.543599004164202,0.583558605432406
"92",0.632126031743764,0.543449867787253,0.58267604319434
"93",0.633444530496845,0.543537693337889,0.58296644022469
"94",0.633542808923022,0.544488284927715,0.582963827821676
"95",0.633529582919262,0.543916639212271,0.583025031696528
"96",0.632405829527277,0.542854321208628,0.582814338009835
"97",0.631667970292931,0.543993301614609,0.582894639334784
"98",0.632816999986922,0.545605634373304,0.583466488490394
"99",0.632857815250438,0.541509209894378,0.583230200692618
